index,mobius_value,capacity_value,label
0,0.7146496728919903,0.55725455,0
1,0.48254178720135416,0.49713916,0
2,0.28642361311645975,1.2311851,0
3,0.4234396621214416,0.35599545,0
4,0.7480381304727115,1.3746624,0
5,0.9857213724341198,1.4189564,0
6,0.601697979543244,0.932138,0
7,0.5968742000641155,0.8362616,0
8,0.11772311830498795,0.8399917,0
9,1.12915768669859,1.7213348,0
10,0.6984648540502557,0.56624514,0
11,0.5133485235190066,0.3350632,0
12,0.5126465468327852,0.7354868,0
13,1.2345549345580435,1.8137268,0
14,0.5137161620425988,0.73992586,0
15,0.8600628699480131,1.2438283,0
16,0.7140123718227892,1.3133043,0
17,0.5114784413849982,0.3390014,0
18,0.6551104809760303,1.1697989,0
19,0.5023665422678156,0.36190146,0
20,0.4866116685106902,0.4335314,0
21,0.8348420789885228,1.2035162,0
22,0.5970983879855645,0.86437714,0
23,0.5736626030843296,1.3120823,0
24,0.615817638948412,1.3266561,0
25,0.18415805960374299,1.211241,0
26,0.7367412386216758,1.3051877,0
27,0.4860455735837701,0.4382836,0
28,0.08723708405895005,0.9107782,0
29,0.08497500583979208,0.9163356,0
30,0.5127998173320235,0.73612714,0
31,0.13299906335843528,0.80696976,0
32,0.7892614155163928,1.3707154,0
33,0.49803003663580236,0.37577718,0
34,1.0848511452314915,1.6804994,0
35,0.01760117061799129,1.1164011,0
36,0.9236613893414208,1.5210077,0
37,0.6328936371805292,1.0963137,0
38,0.5961442146533692,0.26944652,0
39,0.9730587860544807,1.4027363,0
40,0.26076786171898303,0.57425797,0
41,0.998041703421544,1.4344966,0
42,0.7258473563948973,0.9675985,0
43,0.5025202799403146,0.36145225,0
44,0.5046077025853428,0.35559773,0
45,1.3070432589549308,1.7649921,0
46,0.49775443711793604,0.3767487,0
47,0.599352276034049,0.90687436,0
48,0.5193195052738306,0.3237986,0
49,1.24005954988247,1.7019863,0
50,0.4359269352727131,1.2692938,1
51,0.715085566076637,0.878789,1
52,1.0828045211699762,1.6785842,1
