index,mobius_value,capacity_value,label
0,0.7460211123467267,0.30198348,0
1,0.06906730826107556,0.9495518,0
2,0.2792030224400247,1.302857,0
3,0.03925970879950735,0.8015995,0
4,0.7601384047155094,1.2586733,0
5,0.9628225342717395,1.20895,0
6,0.9146703749408571,0.77887255,0
7,0.8937401522821463,0.6664107,0
8,0.010914838067999082,1.1843016,0
9,0.6517957996934617,1.7145406,0
10,0.7553228953996199,0.3171272,0
11,0.07078744425525961,0.7822287,0
12,0.06254228880776463,1.009378,0
13,0.723611976114824,1.8060622,0
14,0.062415790279846166,1.0096254,0
15,0.9302383138666139,1.0338221,0
16,0.8433465202129664,1.1973567,0
17,0.07084769048122029,0.78982043,0
18,0.9098746639288277,1.0452145,0
19,0.07101118641887062,0.82795465,0
20,0.07035637631041648,0.90704685,0
21,0.9187995428365138,0.99350995,0
22,0.9011230746637959,0.69973713,0
23,0.559200866504092,1.3176618,0
24,0.6002931957860839,1.3143363,0
25,0.17951553047111704,1.2865961,0
26,0.3138677794685583,1.3023131,0
27,0.07027605503461133,0.9109069,0
28,0.008088289366928195,1.2053752,0
29,0.007878558110954397,1.2068014,0
30,0.06252402996620256,1.009415,0
31,0.012331165370526581,1.1725116,0
32,0.3681075230687536,1.3672236,0
33,0.07099337509659284,0.84717536,0
34,0.619488096661575,1.6740899,0
35,0.0016319133392719378,1.2386652,0
36,0.491215980577642,1.5161003,0
37,0.9212942952122036,0.96462524,0
38,0.061146410837800494,0.4235087,0
39,0.9610699170333656,1.19273,0
40,0.024177400539350826,1.044571,0
41,0.9642327224970428,1.2244904,0
42,0.8238268571098423,0.7575922,0
43,0.07101050300622146,0.82728964,0
44,0.07099340697166433,0.818349,0
45,0.8915270611564844,1.5549859,0
46,0.07098955033052891,0.84843254,0
47,0.9103205807758868,0.7495531,0
48,0.07054432998416686,0.75830656,0
49,0.9306359060005125,1.49198,0
50,0.42493744341417267,1.3170515,1
51,0.7740190410015357,0.6687827,1
52,0.6179662861184121,1.6721926,1
53,0.05193200292410907,0.47923893,1
54,0.9187852571985022,0.99346244,1
55,0.31925809505354663,1.3087463,1
56,0.8889893715379248,1.5578716,1
57,0.03428495115355051,0.8932243,1
58,0.6810721909210037,1.7515286,1
59,0.5385277439037015,1.318586,1
60,0.6011561925437943,1.6512785,1
61,0.06547631139846909,0.99668634,1
62,0.05412281537112495,0.3935683,1
63,0.4737853918036379,1.4948794,1
64,0.5232472220381125,1.5552342,1
65,0.90436577877268,0.71597373,1
66,0.0707996900433841,0.7836888,1
67,0.10175995281697028,1.2701606,1
68,0.9661596819478158,1.2541419,1
69,0.03464053071193062,0.8870972,1
70,0.7956846755965064,0.7053485,1
71,0.966227614562414,1.3259764,1
72,0.8973061354182552,0.681962,1
73,0.9199824409318753,0.82662606,1
74,0.03643137267432844,0.855293,1
75,0.20483577222966576,1.2912196,1
76,0.07087176164802174,0.86945605,1
77,0.6917254624942406,1.7650846,1
78,0.806673233805854,0.4149943,1
79,0.33965361319703263,1.3331227,1
80,0.0071076309678716155,1.2118713,1
81,0.026423079127137584,1.014494,1
82,0.8924482344962794,0.66099185,1
83,0.44479417789196257,1.459693,1
84,0.8733682877982368,0.59059966,1
85,0.842566516140101,0.7957267,1
86,0.7740499332846491,0.6688327,1
87,0.922315060993087,0.85996807,1
88,0.2883372072341172,1.3040881,1
89,0.910572371835311,0.751114,1
90,0.19655185931501823,1.1632627,1
91,0.8511999261355011,0.8143265,1
92,0.9670569382195061,1.2935919,1
93,0.02988029122471819,0.96435964,1
94,0.8923616319726237,1.5540127,1
95,0.06772586269244592,0.97377354,1
96,0.9073989846607627,0.7323577,1
97,0.2051377599583582,1.1733751,1
98,0.21571682294989342,1.1858497,1
99,0.032133828091290145,0.9290357,1
100,0.00819063533932315,1.204672,2
101,0.38960345966039794,1.3147267,2
102,0.5115767035758357,1.5409545,2
103,0.06602967340088281,0.99242777,2
104,0.07078512728476508,0.87867063,2
105,0.9522039296411953,1.4276658,2
106,0.9137765533396855,0.97719646,2
107,0.910088496167352,0.74812645,2
108,0.06813207808276646,0.63077235,2
109,0.6737690077701601,1.7422674,2
110,0.24284706746180684,1.2975268,2
111,0.07100758745044203,0.8408003,2
112,0.07075530779650921,0.7785591,2
113,0.06121543776889833,0.42515272,2
114,0.7092516067023169,1.7875235,2
115,0.0054578151815199705,1.221762,2
116,0.019441128436638852,1.1018764,2
117,0.001617530387752276,1.2387086,2
118,0.23507036225689903,1.2087113,2
119,0.949323995184436,1.4388906,2
120,0.027445778258185043,1.0001568,2
121,0.11336979455645142,1.0658866,2
122,0.8000342461359209,0.40092576,2
123,0.014514796240641835,1.1528134,2
