index,mobius_value,capacity_value,label
0,0.7146496728919903,0.6359624,0
1,0.48254178720135416,0.5132993,0
2,0.28642361311645975,1.265028,0
3,0.4234396621214416,0.38657245,0
4,0.7480381304727115,1.4303795,0
5,0.9857213724341198,1.5387559,0
6,0.601697979543244,0.9952285,0
7,0.5968742000641155,0.9020128,0
8,0.11772311830498795,0.8705687,0
9,1.12915768669859,1.8269303,0
10,0.6984648540502557,0.6440455,0
11,0.5133485235190066,0.36281395,0
12,0.5126465468327852,0.7413597,0
13,1.2345549345580435,1.9328474,0
14,0.5137161620425988,0.7456528,0
15,0.8600628699480131,1.3636279,0
16,0.7140123718227892,1.3695004,0
17,0.5114784413849982,0.36637,0
18,0.6551104809760303,1.2279334,0
19,0.5023665422678156,0.3872059,0
20,0.4866116685106902,0.45352155,0
21,0.8348420789885228,1.3233157,0
22,0.5970983879855645,0.9293011,0
23,0.5736626030843296,1.3577676,0
24,0.615817638948412,1.374475,0
25,0.18415805960374299,1.2421644,0
26,0.7367412386216758,1.3498638,0
27,0.4860455735837701,0.45796412,0
28,0.08723708405895005,0.9413552,0
29,0.08497500583979208,0.94691265,0
30,0.5127998173320235,0.7419789,0
31,0.13299906335843528,0.83754677,0
32,0.7892614155163928,1.4249841,0
33,0.49803003663580236,0.39993706,0
34,1.0848511452314915,1.7801172,0
35,0.01760117061799129,1.1469781,0
36,0.9236613893414208,1.5972774,0
37,0.6328936371805292,1.1557552,0
38,0.5961442146533692,0.30819198,0
39,0.9730587860544807,1.5225358,0
40,0.26076786171898303,0.604835,0
41,0.998041703421544,1.5542963,0
42,0.7258473563948973,1.087398,0
43,0.5025202799403146,0.38679495,0
44,0.5046077025853428,0.38144645,0
45,1.3070432589549308,1.8847917,0
46,0.49775443711793604,0.40083095,0
47,0.599352276034049,0.97062343,0
48,0.5193195052738306,0.35269815,0
49,1.24005954988247,1.8217858,0
50,0.4359269352727131,1.3087155,1
51,0.715085566076637,0.99858856,1
52,1.0828045211699762,1.7779214,1
53,0.5601180050461915,0.26271594,1
54,0.8348132910723193,1.3232683,1
55,0.7417580444183326,1.3573089,1
56,1.3102489965736726,1.8876774,1
57,0.3697838974417389,0.450361,1
58,1.17084181650897,1.8697362,1
59,0.5524548438779431,1.3496758,1
60,1.0604268574611524,1.7537177,1
61,0.4926870008840993,0.6426935,1
62,0.5837472399718334,0.24876013,1
63,0.9034273859012745,1.5727187,1
64,0.961862199446395,1.6425667,1
65,0.5975868765599506,0.94270086,1
66,0.5129877597163606,0.36348417,1
67,0.10439161117125088,1.2303001,1
68,1.0220589248817846,1.5839478,1
69,0.37361903765703397,0.44554016,1
70,0.7158166292290761,1.0351543,1
71,1.0830217709298613,1.6557821,1
72,0.596846004047261,0.9147098,1
73,0.6070625613515837,1.035738,1
74,0.3929343494272565,0.421872,1
75,0.21013311913600027,1.2473006,1
76,0.4933271410812122,0.41704932,1
77,1.1864163660058185,1.8854244,1
78,0.639630308789071,0.70824593,1
79,0.7611542864361467,1.3855194,1
80,0.07666009116087022,0.9677656,1
81,0.28498886109780963,0.5674853,1
82,0.5969399287774279,0.89760405,1
83,0.8706391380445201,1.5319978,1
84,0.6005964628551569,0.84110177,1
85,0.7376065066066426,1.1255326,1
86,0.7150814463464126,0.9986386,1
87,0.6119108365261285,1.0643348,1
88,0.29579402103229596,1.2674427,1
89,0.5994585306615746,0.9719282,1
90,0.6409865647877203,1.1889422,1
91,0.744391714194357,1.1441324,1
92,1.0550489206161697,1.6233977,1
93,0.32227698083292244,0.5134532,1
94,1.3059654388467636,1.8838185,1
95,0.48397325689406756,0.5644813,1
96,0.5983230031326665,0.9562898,1
97,0.6469630261977767,1.2006453,1
98,0.6545915738050508,1.2150819,1
99,0.3465827364928171,0.4803882,1
100,0.08834094716174909,0.9386604,2
101,0.3996791640125419,1.2971694,2
102,0.9477907258694592,1.6260409,2
103,0.4899631013785262,0.62390035,2
104,0.49151451574561944,0.42499965,2
105,1.1763139020512383,1.7574717,2
106,0.8250768619252952,1.3070023,2
107,0.5992570207397342,0.9694315,2
108,0.5515061333075009,0.31948617,2
109,1.1602953245889591,1.8590182,2
110,0.24912744098996578,1.2559098,2
111,0.4994438218906335,0.39552423,2
112,0.5142573609783937,0.36115748,2
113,0.595867959911583,0.3081639,2
114,1.2125709869965136,1.9113927,2
115,0.05886583184267253,1.0149788,2
116,0.2096843076068156,0.6899885,2
117,0.017446041802265812,1.1475827,2
118,0.6692462384442064,1.2415394,2
119,1.1871523854522699,1.7686964,2
120,0.29601928867214927,0.5510739,2
121,0.5966313903371501,1.07625,2
122,0.6454939640121321,0.6983338,2
123,0.1565508406413874,0.7892634,2
124,0.49063280429186273,0.42924523,2
125,0.5968357831746506,0.90680134,2
126,0.48861224738755055,0.44020787,2
127,0.7209622488529621,1.3830975,2
128,1.0086665263886605,1.69631,2
129,0.4829519057098591,0.5443235,2
130,0.7345796434517335,0.9477009,2
131,0.6461054150991091,1.1989887,2
132,0.5988397282579274,0.96392715,2
133,1.262399461199007,1.8433434,2
134,0.39272805861477855,1.2950217,2
135,1.0099757712746147,1.6977876,2
136,1.3417435806724929,1.9152691,2
137,0.5669642012007478,0.25834525,2
138,0.4176401890009115,1.3028184,2
139,0.07266962267943063,0.97802734,2
140,0.5521077778606616,0.3191092,2
141,0.6971284981733707,1.4094126,2
142,0.6310164261179985,1.1488104,2
143,0.6116749780105019,0.7802306,2
144,0.5145845291493324,0.3605721,2
145,0.9855611190098766,1.5385523,2
146,1.0200844077960314,1.5815407,2
147,1.0466391325659556,1.7386233,2
148,0.06290983540879283,1.0039012,2
149,0.5483108463804223,0.32161006,2
